key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.clicked_name,trials_2.order
,,,,,,,,,,,,,FF,,,,,,,,1.4016,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,520,70.70538359,-23.0045478,1,0,0,response3disk,,5,26.73531458,-5.566754567,1,0,0,rectangle,26.73531458,-5.566754567,1,0,0,26.73531458,-5.566754567,1,0,0,0,134,134,80,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.0284,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,346,-21.8073131,-37.65161833,1,0,0,response5disk,,3,2.084728272,-3.550397115,1,0,0,rectangle,2.084728272,-3.550397115,1,0,0,2.084728272,-3.550397115,1,0,0,0,135,135,132,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.1428,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,3974,-66.72796807,18.58046259,1,0,0,response7disk,,1,-19.18895369,-8.243317107,1,0,0,rectangle,-19.18895369,-8.243317107,1,0,0,-19.18895369,-8.243317107,1,0,0,0,136,136,90,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.4138,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,4339,38.74908429,-20.15903994,1,0,0,response3disk,,5,20.10811721,-4.3847233,1,0,0,rectangle,20.10811721,-4.3847233,1,0,0,20.10811721,-4.3847233,1,0,0,0,137,137,92,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.7833,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,2207,23.15059773,79.97284632,1,0,0,response1disk,,7,5.299816211,-0.704254495,1,0,0,rectangle,5.299816211,-0.704254495,1,0,0,5.299816211,-0.704254495,1,0,0,0,138,138,42,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.7336,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,408,25.29883995,43.00978424,1,0,0,response1disk,,7,18.23067578,4.941155746,1,0,0,rectangle,18.23067578,4.941155746,1,0,0,18.23067578,4.941155746,1,0,0,0,139,139,65,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.6146,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,1534,32.08931856,-44.11118874,1,0,0,response3disk,,4,12.8994257,4.55053074,1,0,0,rectangle,12.8994257,4.55053074,1,0,0,12.8994257,4.55053074,1,0,0,0,140,140,112,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.3647,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,3690,59.32442639,-21.16275089,1,0,0,response3disk,,5,20.33809768,9.091985886,1,0,0,rectangle,47.99825435,-21.11104191,1,0,0,20.20308792,-2.09917639,1,0,0,0,141,141,28,1,,response3disk_3,TRUE,5,5,"[110,188,241,318,157,24,30,142,106,80,284,150,68,168,216,323,164,157,184,113]",1.9257,rectangle,
,,,,,,,,,,,,,FF,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,2627,40.27637923,47.34557532,1,0,0,response1disk,,7,18.25904492,15.30385121,1,0,0,rectangle,18.25904492,15.30385121,1,0,0,18.25904492,15.30385121,1,0,0,0,142,142,136,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.7851,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,1637,28.16011929,43.13380768,1,0,0,response1disk,,7,19.23004103,11.66635116,1,0,0,rectangle,19.23004103,11.66635116,1,0,0,19.23004103,11.66635116,1,0,0,0,143,143,12,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.1189,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,3896,54.06251225,-38.56016326,1,0,0,response3disk,,5,27.87481655,-13.94937188,1,0,0,rectangle,27.87481655,-13.94937188,1,0,0,27.87481655,-13.94937188,1,0,0,0,144,144,128,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.8155,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,2195,20.49874222,47.09140051,1,0,0,response1disk,,7,20.49874222,2.425384224,1,0,0,rectangle,20.49874222,2.425384224,1,0,0,20.49874222,2.425384224,1,0,0,0,145,145,85,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.7657,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,912,35.49801002,73.22963333,1,0,0,response1disk,,7,24.61495322,16.65531608,1,0,0,rectangle,24.61495322,16.65531608,1,0,0,24.61495322,16.65531608,1,0,0,0,146,146,45,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,0.849,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,2896,33.26329319,21.70023803,1,0,0,response1disk,,6,19.86177932,0.520013102,1,0,0,rectangle,19.86177932,0.520013102,1,0,0,19.86177932,0.520013102,1,0,0,0,147,147,7,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.4151,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,2704,41.4768187,120.1557815,1,0,0,response1disk,,7,24.40743368,9.494866751,1,0,0,rectangle,24.40743368,9.494866751,1,0,0,24.40743368,9.494866751,1,0,0,0,148,148,46,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.0396,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,689,60.1079225,96.82885243,1,0,0,response1disk,,7,9.633361197,-1.956305295,1,0,0,rectangle,-114.77875,71.94679639,1,0,0,-17.08792826,14.51102894,1,0,0,0,149,149,146,1,,response7disk_3,TRUE,1,1,"[110,188,241,318,157,24,30,142,106,80,284,150,68,168,216,323,164,157,184,113]",1.6134,rectangle,
,,,,,,,,,,,,,FF,,,,,,,,1.5691,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,568,44.03101796,-32.76016318,1,0,0,response3disk,,5,22.69508014,-14.75586603,1,0,0,rectangle,22.69508014,-14.75586603,1,0,0,22.69508014,-14.75586603,1,0,0,0,150,150,37,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.1634,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,2746,22.67550006,67.15846624,1,0,0,response1disk,,7,21.52242387,8.471673376,1,0,0,rectangle,21.52242387,8.471673376,1,0,0,21.52242387,8.471673376,1,0,0,0,151,151,129,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.1141,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,1766,36.80513895,-57.82549558,1,0,0,response3disk,,4,24.34249228,12.52582383,1,0,0,rectangle,24.34249228,12.52582383,1,0,0,24.34249228,12.52582383,1,0,0,0,152,152,49,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,1.1161,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,2356,-22.99784046,-62.5181226,1,0,0,response5disk,,3,-8.736267983,-8.496686251,1,0,0,rectangle,-8.736267983,-8.496686251,1,0,0,-8.736267983,-8.496686251,1,0,0,0,153,153,25,1,,,,,,,,,
,,,,,,,,,,,,,FF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fcbd2e5fe1b36118174cb6,61036e9cf105adf521ac049b,2021-07-29_20h15.34.824,Simcolourproject_2stim_asymm_v5,2020.2.10,Linux x86_64,60,61025ae37ef11b136ea224fe,,,,,,,,,969,,,,,,,,,,,,,,,,,,,,,,,,,2,0,320,55,1,,,,,,,,,319
