key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
,,,,,,,,,,,,,FF,,,,,,,,0.6362,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1478,107,46,1,0,0,response1disk,,6,12,11,1,0,0,rectangle,12,11,1,0,0,,,,,,,12,11,1,0,0,,0,28,28,63,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9666,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,550,-67,-102,1,0,0,response5disk,,3,-20,-6,1,0,0,rectangle,-20,-6,1,0,0,,,,,,,-20,-6,1,0,0,,0,29,29,96,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6667,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,524,-43,-115,1,0,0,response5disk,,3,-11,2,1,0,0,rectangle,-11,2,1,0,0,,,,,,,-11,2,1,0,0,,0,30,30,32,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9835,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1038,-59,-115,1,0,0,response5disk,,3,-13,-7,1,0,0,rectangle,-13,-7,1,0,0,,,,,,,-13,-7,1,0,0,,0,31,31,24,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1669,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1951,-118,-60,1,0,0,response5disk,,2,7,-7,1,0,0,rectangle,7,-7,1,0,0,,,,,,,7,-7,1,0,0,,0,32,32,92,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0834,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2123,112,-45,1,0,0,response3disk,,5,2,2,1,0,0,rectangle,2,2,1,0,0,,,,,,,2,2,1,0,0,,0,33,33,5,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2173,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,3777,-85,53,1,0,0,response7disk,,1,-11,4,1,0,0,rectangle,-11,4,1,0,0,,,,,,,-11,4,1,0,0,,0,34,34,99,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0501,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2595,53,-128,1,0,0,response3disk,,4,10,9,1,0,0,rectangle,10,9,1,0,0,,,,,,,10,9,1,0,0,,0,35,35,78,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0757,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,619,-53,-127,1,0,0,response5disk,,3,-33,1,1,0,0,rectangle,-33,1,1,0,0,,,,,,,-33,1,1,0,0,,0,36,36,122,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4505,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,2673,69,-122,1,0,0,response3disk,,4,5,-11,1,0,0,rectangle,5,-11,1,0,0,,,,,,,5,-11,1,0,0,,0,37,37,0,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3833,,,,,,,,,,,,,,,,,,,,,,610343e098c067d744ec212a,610364dc21124460e8fb2130,2021-07-29_19h33.29.442,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,61025ae37ef11b136ea224fe,,,,,,,,,1328,-40,-133,1,0,0,response5disk,,3,-6,-1,1,0,0,rectangle,-6,-1,1,0,0,,,,,,,-6,-1,1,0,0,,0,38,38,147,1,
