"#010300","#022C88","#02529A","#032040","#03406F","#034E49","#086E79","#09384C","#0A3B38","#0C4FA2","#163D1F","#171639","#207427","#261D6E","#293028","#2F2874","#331F3B","#3394B7","#367467","#39319E","#3F597A","#40A144","#41A79A","#427AC4","#430F59","#445507","#487F55","#4E486C","#52253C","#5891A2","#591D1F","#595F51","#5D4263","#5D6355","#5F7AA7","#5FC16E","#642B7C","#685A14","#68A899","#716B92","#7171C9","#73B7C3","#758E00","#76450B","#782918","#7C3D4E","#7D0B45","#7E8274","#83B37F","#84932A","#86A2C9","#8B5F92","#8DCFC1","#8F5AA8","#96484B","#9796C0","#9B081A","#9C1C53","#9DA193","#A25739","#A3E2AC","#A51A01","#AA8F02","#AAC901","#AC6401","#AE783C","#AEBE5A","#AF972D","#B06079","#B28AB7","#B4BAAC","#C4577A","#C5DD24","#D2797D","#D3BE51","#D8DACD","#D8E26A","#DA0B27","#E088A1","#E26164","#E49A5B","#E67E72","#E83406","#F4D000","#F699A1","#F6F7F1","#FAAF99","#FAC88D","#FB702E","#FBA628","#FBEC77","#FCDD2A","#FF8F00"
"#7E8274",5.6,6.8,5.6,6.2,6.9,3.8,5.375,6.1,4.2,6.42857142857143,4.5,6.72222222222222,4.71428571428571,6.44444444444444,4.35,5.8,6.1,5.72222222222222,2.83333333333333,6.2,5.75,4.44444444444444,5.25,5.92857142857143,6.4,4.625,3.57142857142857,5.9375,5.5,5.35,6.4375,2.6,6,1.71428571428571,4.71428571428571,4.05555555555556,6.125,4.9375,4.22727272727273,5.83333333333333,6.16666666666667,5.45454545454545,2.8125,5.91666666666667,6.85714285714286,5.875,6.38461538461539,0.454545454545455,3.21428571428571,4.7,5.66666666666667,6.28571428571429,4.625,6.1,6.5,5.5,6.78571428571429,6.77777777777778,2,5.75,5,6.8125,6.66666666666667,4.25,5.4,5.375,4.8125,5.05555555555556,6.6,5.875,3.83333333333333,6.42857142857143,4.92307692307692,5.72727272727273,4.77777777777778,2.5,5.83333333333333,6.875,6.25,6.73076923076923,5.61111111111111,6.875,6.45,4.95454545454545,6.14285714285714,3.25,6.5,5.5,6.64285714285714,6.5,4.5,4.5,6.1
"#83B37F",6.83333333333333,6,5,6.11111111111111,5.7,3.1,4.35714285714286,5.1,3.35,5,2.33333333333333,6.71428571428571,2.5,5.85714285714286,5.22727272727273,6.16666666666667,6.1,4.625,3.41666666666667,6,4.8125,2.81818181818182,3.66666666666667,4.9375,6.83333333333333,3.27777777777778,3.11111111111111,6.0625,5.91666666666667,3.96153846153846,6.5625,2.95,5.83333333333333,3.8,4.81818181818182,1.91666666666667,6.625,5.75,1.5,6.25,5.625,4.38888888888889,2.83333333333333,6.55555555555556,6.625,6.64285714285714,6.5,3.21428571428571,0.3,2.7,5.41666666666667,6.61538461538461,3.5625,6.2,6.57142857142857,5.15,6.375,6.57142857142857,3.78571428571429,6.77777777777778,2.25,6.66666666666667,4.86666666666667,3.16666666666667,6.91666666666667,6.5,3.07142857142857,4.9,6,6.27272727272727,4.33333333333333,6.15384615384615,4,6.42857142857143,4.83333333333333,5.14285714285714,3.5,6.875,5.9,6,6.27777777777778,5.875,6.6,5.19230769230769,6.45833333333333,5.1,6.7,5.75,5.83333333333333,5.5,5.65,5.92857142857143,6.05
"#84932A",6.91666666666667,6.6,6.25,6.44444444444444,5.78571428571429,4.5,4.90909090909091,5.1875,4.61111111111111,6,3.53333333333333,5.625,2.125,6.31818181818182,6.75,6.2,6.35714285714286,5.68421052631579,3.5,6.28571428571429,6.14285714285714,3.0625,4.85714285714286,6.5,6.8125,3.0625,4.08333333333333,6,6.30769230769231,6.33333333333333,6.75,3.35714285714286,6.5,3.5,5.1875,2.6,6.5,2.88888888888889,4.91666666666667,5.625,5.6,5.91666666666667,1.5,6.3,6.36363636363636,6.66666666666667,6.71428571428571,4.7,2.7,0.5,5.30769230769231,6.72727272727273,5,6.42857142857143,6.16666666666667,5.91666666666667,6.71428571428571,6.75,5.57142857142857,6.5,4.125,5.8,3,3.33333333333333,6.44444444444444,4.33333333333333,2,3.7,6.57142857142857,6.55555555555556,4.15,6.29166666666667,3.0625,6.3125,3,5.55555555555556,1.83333333333333,6.6,6.16666666666667,6.625,5.58333333333333,5.92857142857143,6.1,4.75,6.3,6.9,6.125,5.66666666666667,5.95454545454545,5.44444444444444,3.625,5.5,5.7
"#86A2C9",6.5,3.23076923076923,2.91666666666667,3.8125,3.45,4.64285714285714,3.63636363636364,4.25,6.21428571428571,3.3,6.25,4.05,6.13636363636364,4,5.83333333333333,3.78571428571429,4.83333333333333,2.5625,4.72727272727273,4.8,3.7,6,4.2,3,5.25,5.95833333333333,5.42857142857143,4.72222222222222,6,2.71428571428571,6.5,5.25,5.07142857142857,5.64285714285714,2.25,4.66666666666667,5.75,6.5,3.28571428571429,2.94444444444444,2.3125,2.68181818181818,5.75,6.75,6.83333333333333,6.16666666666667,5.91666666666667,5.66666666666667,5.41666666666667,5.30769230769231,0,4.85714285714286,3.9,3.5,5.72222222222222,3.28571428571429,6.6875,6.42857142857143,4.72222222222222,6.66666666666667,5.05555555555556,6.85714285714286,6.16666666666667,5.9,6.72222222222222,5.91666666666667,6.125,6.25,5.41666666666667,4.3125,4.95,5.625,6,6.28571428571429,6.14285714285714,5.83333333333333,6.08333333333333,6.25,6,5.16666666666667,6.25,6,6.94444444444444,6.83333333333333,5.34615384615385,4.8125,5.55555555555556,5.72727272727273,6.2,6.125,6.9,6.30769230769231,6.83333333333333
"#8B5F92",6.625,5.64285714285714,5.25,5.7,5.21428571428571,6.27777777777778,5.9,5.7,6.5,5.61111111111111,6.875,4.71428571428571,6.94444444444444,4.64285714285714,6.125,3.85714285714286,5.5,5.83333333333333,6.75,5.33333333333333,5.85714285714286,5.79166666666667,5.45454545454545,5.08333333333333,3.27777777777778,6.5625,6.5,2.59090909090909,4.25,5.83333333333333,5.25,6.05,2.7,5.5,5.0625,6.85714285714286,3.28571428571429,6.41666666666667,6.45,2.75,4.22222222222222,6.5,6.78571428571429,7,5.45,4.3,5.08333333333333,6.28571428571429,6.61538461538461,6.72727272727273,4.85714285714286,0.857142857142857,6,0.5,4.59090909090909,2.61111111111111,4.875,4.36363636363636,6.07142857142857,5.33333333333333,6.25,6.5625,6.66666666666667,6.83333333333333,6.77272727272727,6.55555555555556,6.38888888888889,6,3.71428571428571,2.44444444444444,5.875,3.5,6.72222222222222,5,6.72222222222222,5.58333333333333,6.76666666666667,5.92857142857143,4.5,4.57142857142857,5.83333333333333,5.28571428571429,6.5,6.66666666666667,4.55555555555556,6.36666666666667,5.16666666666667,5.94444444444444,6.625,6.5625,6.7,6.66666666666667,6.3
"#8DCFC1",6.875,4.66666666666667,4.71428571428571,4.75,4.35714285714286,4.67857142857143,4.14285714285714,4.22222222222222,4.7,4.3,5.5,4.5,5.4375,4.375,5.41666666666667,5.91666666666667,6.92857142857143,3.04166666666667,3.95454545454545,5,3.66666666666667,4,2.71428571428571,3.65,6.6875,4.61111111111111,5.0625,6,6.18181818181818,2.9,6.625,5,6.16666666666667,4.5,4.25,3.83333333333333,6.8,6.25,1.75,5.33333333333333,4.25,1.16666666666667,5.05555555555556,6.57142857142857,6.8,6.58333333333333,6.5,4.625,3.5625,5,3.9,6,0.3125,6,6.66666666666667,4.85714285714286,6.91666666666667,6.72222222222222,5.83333333333333,6.625,1.33333333333333,6.6875,5.71428571428571,5.31818181818182,6.1,6.27272727272727,4.77777777777778,6.72222222222222,6.21428571428571,5.91666666666667,3.77777777777778,6.57142857142857,5.20833333333333,6.41666666666667,6.28571428571429,4.5,4.57142857142857,6.66666666666667,6.4,6.33333333333333,6.21428571428571,6.21428571428571,6.5,6.11111111111111,6.27777777777778,4.5,5.6875,5.77777777777778,6.4,6.6,5.83333333333333,6.33333333333333,6
"#8F5AA8",6.5,5.92857142857143,5.77272727272727,5.375,5.1,6.22222222222222,6.3,6,6.57142857142857,6.13636363636364,6.75,4.33333333333333,6.66666666666667,5.33333333333333,6.61111111111111,4.27777777777778,3.27777777777778,6.5,6.3,4.28571428571429,5.75,6.75,6.28571428571429,5.14285714285714,3.125,6.25,6.33333333333333,3.25,2.83333333333333,6.1875,5.375,5.92857142857143,2.75,6.3125,4.6,6.3,2.875,6.375,5.875,3.1,3.66666666666667,5.27777777777778,6.5,6.125,5.95,4.95833333333333,5.07142857142857,6.1,6.2,6.42857142857143,3.5,0.5,6,0.2,4.4,3.2,5.33333333333333,5.1,6.42857142857143,6.05555555555556,6.4375,5.8,6.71428571428571,6.45833333333333,5.83333333333333,6.83333333333333,6.3,6.40909090909091,5,2.55,6.66666666666667,4.7,6.5,5.0625,6.375,6.66666666666667,6.66666666666667,6.75,4.9375,5.5,6.16666666666667,5.28571428571429,6.8,6.66666666666667,4.61111111111111,6.5,5.8,6.27777777777778,6.625,6.375,7,6.5,6.4375
"#96484B",6.88888888888889,6.1,5.92857142857143,5.93333333333333,6.22222222222222,6.61111111111111,5.58333333333333,5.9,6.35714285714286,6.375,7,6.33333333333333,6.38888888888889,6.30769230769231,5.94444444444444,6.45,5.625,6.5,6.71428571428571,6.375,6.25,6.5,6.32142857142857,5.85,4.71428571428571,5.8,6.64285714285714,5.36363636363636,2.83333333333333,6.61111111111111,2.8125,6.03571428571429,5.25,5,5.75,6.65,5.3125,6.25,6.13636363636364,6.125,6.33333333333333,6.78571428571429,6.33333333333333,4.83333333333333,2.4,1.33333333333333,2.66666666666667,6.5,6.57142857142857,6.16666666666667,5.72222222222222,4.59090909090909,6.66666666666667,4.4,0.944444444444444,5.7,2.63333333333333,2.66666666666667,6,4.11111111111111,6.875,3.25,6.4375,6.875,6.75,5.38888888888889,6.9,5.77777777777778,2.81818181818182,5.16666666666667,6.375,3,6.41666666666667,3.91666666666667,6.07142857142857,6.6,6.08333333333333,4.375,3.95,3.8,5.66666666666667,4.21428571428571,4.16666666666667,5.83333333333333,4,7,3.8,5.55,5.22222222222222,5.8125,6.85714285714286,6.58333333333333,6.05
"#9796C0",6.9,4.1875,4.2,5.05555555555556,4,6.375,5.05,4.75,6.09090909090909,3.8,6.375,4.75,6.75,4.5,6.8,4.83333333333333,4,4.38888888888889,5.625,4.42857142857143,4.33333333333333,6.1,5.07142857142857,3.5,3.5,6.6,6.1,3.21428571428571,4.16666666666667,4.65,6.75,4.85714285714286,3.33333333333333,6.5,3.875,6,3.9,6.85,4.78571428571429,2.42857142857143,3.33333333333333,4.91666666666667,5.81818181818182,6.375,6.35714285714286,5.4375,5,5.5,5.15,5.91666666666667,3.28571428571429,2.61111111111111,4.85714285714286,3.2,5.7,0.142857142857143,6.5,5.88888888888889,6.33333333333333,5.61111111111111,5.25,6.4375,6,6.64285714285714,6.31818181818182,5.83333333333333,6.11111111111111,6.18181818181818,4.90909090909091,3.15,5,5.5,6.25,5.66666666666667,6,4.5,6.25,6.3125,5.07142857142857,4.9,7,5,6.78571428571429,6.66666666666667,4.375,5.75,4.78571428571429,6.22222222222222,6.08333333333333,6.22727272727273,6.21428571428571,6.375,6.59090909090909
"#9B081A",6.86363636363636,6.6875,6.85714285714286,6.72222222222222,6.5,6.55,6.83333333333333,6.4,6.5625,6.86363636363636,6.9,6.86666666666667,6.9375,6.5,6.875,6.625,5.47058823529412,6.85,6.45,6.57692307692308,6.22222222222222,6.75,6.66666666666667,6.70833333333333,6.07142857142857,6.5,6.44444444444444,6.14285714285714,3.21428571428571,6.8,2.85714285714286,6.875,5.42857142857143,6.7,6.77272727272727,7,5.33333333333333,5.9375,6.42857142857143,5.91666666666667,6.65625,6.8,6.7,5.16666666666667,2.5,2,2.33333333333333,6.78571428571429,6.375,6.71428571428571,6.6875,4.875,6.91666666666667,5.33333333333333,2.63333333333333,6.5,0.392857142857143,2.45454545454545,6.78571428571429,4.21428571428571,6.83333333333333,3.16666666666667,6.5,6.72222222222222,5.4375,6.15,7,6.8,3.9,5,6.78571428571429,4.33333333333333,6.58333333333333,4.4375,6.5,7,6.28571428571429,1.7,4.30769230769231,3.07142857142857,5.55,4.04545454545455,2.75,6.42857142857143,4.5,6.35,4.3,6.72222222222222,5.33333333333333,6.21428571428571,6.3,6.8125,6.14285714285714
"#9C1C53",7,6.22727272727273,6,6.25,6.5,6.78571428571429,6.7,6.11111111111111,6.5,6.14285714285714,6.625,6.75,6.66666666666667,6.44444444444444,6.8,5.35714285714286,4.72222222222222,6.45833333333333,6.75,6.09090909090909,5.83333333333333,6.875,6.66666666666667,6.4375,4.6,6.83333333333333,6.61111111111111,6.25,3.38461538461538,5.8,3.625,6.5,4.9375,6.4,6.38888888888889,6.91666666666667,4.5,6.55555555555556,6.55882352941176,4.66666666666667,5.41666666666667,6.78571428571429,6.6,5.875,3.4,2.5,2.28571428571429,6.77777777777778,6.57142857142857,6.75,6.42857142857143,4.36363636363636,6.72222222222222,5.1,2.66666666666667,5.88888888888889,2.45454545454545,0.2,6.69230769230769,4.8,6.57142857142857,1.41666666666667,6.16666666666667,6.78571428571429,5.35,5.58333333333333,6.8125,6.66666666666667,3.375,5,6.72222222222222,3.5,6.57142857142857,3.8,6.41666666666667,6.66666666666667,6.57142857142857,2.625,3.42307692307692,3.2,5.07142857142857,3.64285714285714,4,6.81818181818182,4.35,6.66666666666667,4.66666666666667,5.8,5.92857142857143,6.83333333333333,6.55,6.83333333333333,5.91666666666667
"#9DA193",5.9,6.21428571428571,6.7,5.66666666666667,5.66666666666667,6,4.3,5.88888888888889,4.2,6.04545454545455,5.65,6.16666666666667,5.1,6.5,4.21428571428571,6.125,6.16666666666667,6.03846153846154,4.5,6.22727272727273,5.75,5.83333333333333,5.92857142857143,6.16666666666667,6.625,4.625,4.33333333333333,6,6.76923076923077,4.91666666666667,6.5625,3.18181818181818,6.25,3,6.22222222222222,5.22727272727273,6.54166666666667,5.1875,4.91666666666667,5.8,5.81818181818182,5.83333333333333,5.15,6.625,6.5,6.5,6.375,2,3.78571428571429,5.57142857142857,4.72222222222222,6.07142857142857,5.83333333333333,6.42857142857143,6,6.33333333333333,6.78571428571429,6.69230769230769,0.0625,6.125,4.61111111111111,6.75,5.5,4.83333333333333,6.875,6.375,4.28571428571429,5.64285714285714,6,5.92857142857143,0.65,6.55555555555556,4.7,5.83333333333333,4.25,1.3125,4.375,6.8,5.5,6.78571428571429,6.85714285714286,5.75,6.38888888888889,6.4375,6.16666666666667,3.21428571428571,5.5,5.625,6.5,6.57142857142857,5.1,6.5,6.66666666666667
"#A25739",6.53571428571429,6.625,6.5,6.72222222222222,6.42857142857143,6.6,6.5,6.61111111111111,6.5,6.375,6.31818181818182,6.1,6.5,6.5,6.66666666666667,6.5,5.625,6.8,6.125,6.36363636363636,5.95,6.75,6.375,6.5,5.81818181818182,6.9,6.7,6.36666666666667,4.9,6.53846153846154,4.75,6.75,6.21428571428571,6.41666666666667,6.5,6.625,5.85,4.8,6.75,6.27777777777778,6.5,6.66666666666667,6.35714285714286,3.1,2.7,4.05555555555556,4.58333333333333,5.75,6.77777777777778,6.5,6.66666666666667,5.33333333333333,6.625,6.05555555555556,4.11111111111111,5.61111111111111,4.21428571428571,4.8,6.125,0.25,6.53846153846154,4.5,4.625,6.45,2.40909090909091,3.16666666666667,6.3125,4.77777777777778,5,6.33333333333333,5.66666666666667,5.33333333333333,7,5.28571428571429,5.22727272727273,6.45,6.5,4.66666666666667,6,5.5,4.1,4,3.85714285714286,6.75,5.92857142857143,6.75,4.41666666666667,4,3.5,3.64285714285714,5.83333333333333,4.9,4.3
"#A3E2AC",6.4375,5.83333333333333,6.08333333333333,5.83333333333333,5.2,4.41666666666667,4.5,5.05555555555556,3.79166666666667,5.72222222222222,3.92857142857143,6,4.14285714285714,6.33333333333333,4.90909090909091,5.5,6.55555555555556,5,3.375,5.6,5,3.33333333333333,3,5.38888888888889,6.2,4.9,3.75,6.33333333333333,6.86363636363636,4.16666666666667,6.85714285714286,4.375,6,4.125,4.57142857142857,1.91666666666667,5.91666666666667,6.14285714285714,1.41666666666667,5.77777777777778,5.21428571428571,3.875,3.6875,6.77272727272727,6.25,6.9375,6.58333333333333,5,2.25,4.125,5.05555555555556,6.25,1.33333333333333,6.4375,6.875,5.25,6.83333333333333,6.57142857142857,4.61111111111111,6.53846153846154,0.416666666666667,7,5.64285714285714,3.125,6.125,6.28571428571429,2.78571428571429,5.55555555555556,6.55,5.66666666666667,4.5,6.27777777777778,4,6.35,4.77777777777778,4.46153846153846,3.9375,6.73076923076923,6.0625,6.83333333333333,6.33333333333333,6.45,7,5.5,5.625,6.44444444444444,6.5,4.88888888888889,7,6.22222222222222,5.75,5.25,6.625
"#A51A01",6.1,7,7,6.8125,6.1,6.71428571428571,6.875,6.27777777777778,6.875,6.66666666666667,6.41666666666667,6.92857142857143,6.85714285714286,6.60714285714286,6.625,6.35714285714286,5.58333333333333,6.8,6.5,6.77272727272727,7,6.91666666666667,6.6875,6.64285714285714,6.3,6.9,6.94444444444444,6.2,4.85714285714286,6.72727272727273,3.1875,6.75,6.21428571428571,6.55555555555556,6.5,6.72222222222222,6.23076923076923,6.21428571428571,6.40909090909091,5.625,6.55555555555556,6.91666666666667,6.625,5.07142857142857,2.45454545454545,3.16666666666667,3.33333333333333,6.8125,6.66666666666667,5.8,6.85714285714286,6.5625,6.6875,5.8,3.25,6.4375,3.16666666666667,1.41666666666667,6.75,4.5,7,0,5.95454545454545,6.8,4.9,4.75,6.75,6.26666666666667,3.16666666666667,6.11111111111111,6.72222222222222,3.58333333333333,6.75,3.86363636363636,6.56666666666667,6.6875,6,1.9375,4.8125,2.875,4.92857142857143,4.125,3,5.625,3.875,6.83333333333333,4.54545454545455,6.05555555555556,4.45454545454545,5.5625,6.66666666666667,6.6875,5.45
"#AA8F02",6.75,6.5,6.5,6.61111111111111,6.5,5.75,6.42857142857143,6.55,6.33333333333333,6.25,5.95,6.81818181818182,4.875,6.61538461538461,5.875,6.15,6.625,6.44444444444444,5.79166666666667,6.625,6.7,4.95,6,6.57142857142857,6.28571428571429,4.375,4.77777777777778,6.05555555555556,6.35714285714286,6.16666666666667,6.27777777777778,5.28571428571429,6.65,5.25,6.03571428571429,5.14285714285714,6.63636363636364,4.5,6.16666666666667,6.5,6.6,6.75,3.41666666666667,4.375,5.05555555555556,6.25,6.46153846153846,6.66666666666667,4.86666666666667,3,6.16666666666667,6.66666666666667,5.71428571428571,6.71428571428571,6.4375,6,6.5,6.16666666666667,5.5,4.625,5.64285714285714,5.95454545454545,0.3,2.83333333333333,3,3.4,2.75,0.642857142857143,6.125,6.33333333333333,5.5,6.1,3.92857142857143,6.05,2.45,6.16666666666667,3.54545454545455,5.6,6.16666666666667,6,3.5,6.3,5.5,2.40909090909091,5.71428571428571,6.66666666666667,5.66666666666667,3.7,4.91666666666667,2.95833333333333,3.14285714285714,3,3.25
"#AAC901",6.875,6.41666666666667,6.5,6.64285714285714,6.57142857142857,4.5,5.45454545454545,5.4375,4.625,6.41666666666667,4.3125,6.5,3.31818181818182,6.35,3.75,6.5,6.5,5.25,4.35714285714286,6.125,5.75,2.75,4.6,6.58333333333333,6.77777777777778,3.75,4.8,6.6875,7,5.6,6.8125,4.7,6.45,4.5,5.78571428571429,2.75,6.75,4.27777777777778,5.6,6.83333333333333,6.25,5.3,2.72222222222222,6.27777777777778,6.75,6.6,6.25,4.25,3.16666666666667,3.33333333333333,5.9,6.83333333333333,5.31818181818182,6.45833333333333,6.875,6.64285714285714,6.72222222222222,6.78571428571429,4.83333333333333,6.45,3.125,6.8,2.83333333333333,0.9,5.88888888888889,6.57142857142857,1.38888888888889,3.33333333333333,6.29166666666667,6.26666666666667,5.875,6.5,1.7,7,2.16666666666667,5.05,3.1,6.5,6.59090909090909,7,5.45,6.75,7,3.27777777777778,5.9375,6.5,6.25,5.94444444444444,6.27272727272727,4.3,3.14285714285714,3,5.8
"#AC6401",6.91666666666667,7,6.5,6.65,6.875,6.44444444444444,6.58333333333333,6.5,6.15,6.9,6.3,6.20833333333333,6.27272727272727,6.625,6.66666666666667,6.8,5.875,6.9,6.58333333333333,6.88888888888889,5.5625,6.55555555555556,6.55555555555556,6.71428571428571,6.5,6.1,6.55555555555556,6.41666666666667,5.5,6.375,5.22222222222222,6.375,6.27777777777778,6.5,5.875,6.625,6.83333333333333,4.16666666666667,6.54545454545455,5.58333333333333,6.2,6.25,6.35714285714286,3,3.92857142857143,4.5,6.375,5.4,6.91666666666667,6.44444444444444,6.72222222222222,6.77272727272727,6.1,5.83333333333333,6.75,6.31818181818182,5.4375,5.35,6.875,2.40909090909091,6.125,4.9,3,5.88888888888889,0.214285714285714,1.5,6.4375,3.27272727272727,6.44444444444444,6.35714285714286,6.3,5.23333333333333,5.75,5.44444444444444,3.8125,6.45,5.4375,6,6,5.57142857142857,2.95,4.45833333333333,4.125,4.625,6.0625,6.75,4.3,3.6875,2.57142857142857,2.9,4.66666666666667,4.125,3.33333333333333
"#AE783C",6.8,6.5625,6.85714285714286,6.6875,6.5,6.64285714285714,6.71428571428571,5.5,6.5,6.66666666666667,6.5,6.66666666666667,6.35714285714286,6.35714285714286,6.625,6.5,6.75,6.75,6.14285714285714,6.66666666666667,6.25,6.75,6.77777777777778,6.92857142857143,6,6,6.92857142857143,6.875,6.07142857142857,6.27272727272727,5.95,5.4,6.66666666666667,6.125,6.25,6.9,6.5,3.75,6.625,5.81818181818182,6.5,6.38888888888889,6.14285714285714,3.4,5.28571428571429,5.22222222222222,6.13636363636364,5.375,6.5,4.33333333333333,5.91666666666667,6.55555555555556,6.27272727272727,6.83333333333333,5.38888888888889,5.83333333333333,6.15,5.58333333333333,6.375,3.16666666666667,6.28571428571429,4.75,3.4,6.57142857142857,1.5,0,5.125,2.95454545454545,5.35714285714286,6.75,6.55,5.35714285714286,5.5,4.91666666666667,3.6,5.3,5.16666666666667,5.2,6,4.5625,3.07142857142857,5.38888888888889,5.5,4.71428571428571,5.21428571428571,6.55555555555556,5.4,3.1,4.75,2.9,4.71428571428571,5.3,2.5
"#AEBE5A",6.66666666666667,5.94444444444444,6.22727272727273,6.2,5.77777777777778,4.25,5.4,5.7,4.33333333333333,6.66666666666667,3.55,6.72727272727273,3.64285714285714,6.3125,4.73076923076923,6.625,6.65384615384615,6.08333333333333,4.19230769230769,6.11111111111111,5.75,3.55555555555556,3.83333333333333,5.875,6.625,2.91666666666667,2.95454545454545,6.0625,6.42857142857143,5.55,6.5,3.72222222222222,6.15384615384615,4.22727272727273,6,2.6875,6.73076923076923,4.08333333333333,4.25,7,6.38461538461539,5.91666666666667,2.75,6.1875,6.45,6.61111111111111,6.33333333333333,4.8125,3.07142857142857,2,6.125,6.38888888888889,4.77777777777778,6.3,6.9,6.11111111111111,7,6.8125,4.28571428571429,6.3125,2.78571428571429,6.75,2.75,1.38888888888889,6.4375,5.125,0.277777777777778,3.05555555555556,6.35714285714286,6.0625,5.19230769230769,5.59090909090909,2.77777777777778,6.33333333333333,2.15384615384615,5.8,1.5,6.28571428571429,5.92857142857143,6.57142857142857,5.1,6.5,6.65,3,6.25,6.1,6.58333333333333,4.58333333333333,5.75,5.5,2.8125,3.75,5.39285714285714
"#AF972D",6.65,6.5625,6.6,6.5625,5.5,5.57142857142857,6.41666666666667,6.66666666666667,5.44444444444444,6.4375,5.83333333333333,6.8,4.8125,6.4,6.25,6.78571428571429,6.68181818181818,6.375,5.66666666666667,6.5,6.36111111111111,5.16666666666667,6.0625,6.45833333333333,6.78571428571429,4.4,5.375,6.5,6.25,6.26666666666667,6.25,5.42857142857143,6.4,5,6.08333333333333,5,6.75,4,6,6.25,6,6.33333333333333,3.42857142857143,4.75,6.5,6.5,6.5625,5.05555555555556,4.9,3.7,6.25,6,6.72222222222222,6.40909090909091,5.77777777777778,6.18181818181818,6.8,6.66666666666667,5.64285714285714,4.77777777777778,5.55555555555556,6.26666666666667,0.642857142857143,3.33333333333333,3.27272727272727,2.95454545454545,3.05555555555556,1.05,6.5625,6.35714285714286,5.5,6.75,3.9,6.64285714285714,1.77272727272727,6.22222222222222,3.45454545454545,5.92857142857143,5.64285714285714,6.5,3.1875,6.16666666666667,6.19230769230769,1.8125,6,6.58333333333333,4.92857142857143,3.88888888888889,4.2,3.53846153846154,3.125,2.9,3.16666666666667
"#B06079",6.8,6.42857142857143,6.54545454545455,6.66666666666667,6,5.75,6.5,6.375,6.55555555555556,6.16666666666667,6.88888888888889,6.9,7,6.3125,6.28571428571429,6,4.84375,6.6875,6.14285714285714,6.625,6.07142857142857,6.43333333333333,6.35714285714286,6.25,5.8,6.78571428571429,6.22222222222222,5.38888888888889,4.1,6.1,4.08333333333333,5.91666666666667,5.20833333333333,5.83333333333333,6.16666666666667,6.5,5.85714285714286,6.4375,6.27777777777778,4.73076923076923,5.16666666666667,6.25,6.8,6.5,3.66666666666667,3.27272727272727,3.05,6.6,6,6.57142857142857,5.41666666666667,3.71428571428571,6.21428571428571,5,2.81818181818182,4.90909090909091,3.9,3.375,6,5,6.55,3.16666666666667,6.125,6.29166666666667,6.44444444444444,5.35714285714286,6.35714285714286,6.5625,0.777777777777778,3.15,5.34615384615385,1.83333333333333,6.7,2.16666666666667,5.9,7,6.14285714285714,3.9,2.75,2.61111111111111,5.15384615384615,3.875,4,6.6,2.3,6.34615384615385,3.5,5.83333333333333,5.16666666666667,5.64285714285714,6.4,6.5,5
"#B28AB7",6.92857142857143,6.125,5.64285714285714,5.90909090909091,6.13636363636364,5.9,5.75,6.5,6.3,6.15,6.55,6.23076923076923,6.75,4.88888888888889,6.85,4.6875,3.33333333333333,5.9,6.1875,5.07142857142857,6.125,6.58333333333333,6,5.92857142857143,3.79166666666667,6.3,6.625,4.33333333333333,4.3125,5.875,5.75,5.95454545454545,3.125,6.07142857142857,4.92857142857143,6.55,4.58333333333333,6.6,5.25,3.58333333333333,3.57142857142857,6.05,5.66666666666667,6.85714285714286,5.8125,4.16666666666667,4.1875,5.875,6.27272727272727,6.55555555555556,4.3125,2.44444444444444,5.91666666666667,2.55,5.16666666666667,3.15,5,5,5.92857142857143,6.33333333333333,5.66666666666667,6.11111111111111,6.33333333333333,6.26666666666667,6.35714285714286,6.75,6.0625,6.35714285714286,3.15,1.3,5.78571428571429,4.04545454545455,6.58333333333333,4.25,6.35714285714286,6.25,6.5625,6.41666666666667,3.8,5.08333333333333,6.03333333333333,4.64285714285714,6.375,6.5625,3.28571428571429,6.15,4,6.33333333333333,6.07142857142857,6.57142857142857,6.7,6.58333333333333,6.64285714285714
"#B4BAAC",6.27777777777778,6.42857142857143,6.5,5.72222222222222,6.625,5.2,4.58333333333333,6.16666666666667,4.5,7,5.625,6.3,5.4375,6.66666666666667,4.5,5.85714285714286,6,5.95,5.33333333333333,6.8125,4.64285714285714,5.92857142857143,5.125,6.22222222222222,7,5,5.35714285714286,5.9375,6.58333333333333,4.5,6.78571428571429,4.08333333333333,5.83333333333333,3.16666666666667,6,5.5,7,5.83333333333333,3.64285714285714,5.58333333333333,5.5625,5.33333333333333,3.625,6.5,6.75,6.64285714285714,6.0625,3.83333333333333,4.33333333333333,4.15,4.95,5.875,3.77777777777778,6.66666666666667,6.375,5,6.78571428571429,6.72222222222222,0.65,5.66666666666667,4.5,6.72222222222222,5.5,5.875,6.3,6.55,5.19230769230769,5.5,5.34615384615385,5.78571428571429,0.166666666666667,6.27272727272727,5.54545454545455,6.5,5.08333333333333,1.33333333333333,5.35714285714286,6.66666666666667,6.2,6.72222222222222,6.3,6,6.27777777777778,5.92857142857143,5.72222222222222,1.8,5.7,4.8,6.5,6.6875,6.1875,6.33333333333333,6.45454545454545
